,,,,,,,,
,,,,,ZipCode,Forecast_Month,Forecast_Rent,Volatility
,,,,,32164,3,1918.11,8.47
,,,,,32164,6,1932.13,8.47
,,,,,32164,9,1926.47,8.47
,,,,,32164,12,1945.01,8.47
,,,,,32168,3,2257.63,26.01
,,,,,32168,6,2277.85,26.01
,,,,,32168,9,2297.52,26.01
,,,,,32168,12,2291.55,26.01
,,,,,32169,3,2497.93,45.45
,,,,,32169,6,2618.48,45.45
,,,,,32169,9,2605.49,45.45
,,,,,32169,12,2588.69,45.45
,,,,,32174,3,1868.25,9.03
,,,,,32174,6,1872.75,9.03
,,,,,32174,9,1878.8,9.03
,,,,,32174,12,1889.38,9.03
,,,,,32176,3,1988.91,10.37
,,,,,32176,6,2013.27,10.37
,,,,,32176,9,2014.91,10.37
,,,,,32176,12,2030.84,10.37
,,,,,32202,3,1361.19,12.84
,,,,,32202,6,1366.16,12.84
,,,,,32202,9,1377.8,12.84
,,,,,32202,12,1383.62,12.84
,,,,,32204,3,1465.48,10.76
,,,,,32204,6,1478.21,10.76
,,,,,32204,9,1498.85,10.76
,,,,,32204,12,1514.06,10.76
,,,,,32205,3,1556.14,6.02
,,,,,32205,6,1567.23,6.02
,,,,,32205,9,1577.27,6.02
,,,,,32205,12,1590.13,6.02
,,,,,32206,3,1219.01,8.03
,,,,,32206,6,1235.38,8.03
,,,,,32206,9,1250.9,8.03
,,,,,32206,12,1258.54,8.03
,,,,,32207,3,1572.17,8.24
,,,,,32207,6,1590.89,8.24
,,,,,32207,9,1602.34,8.24
,,,,,32207,12,1613.91,8.24
,,,,,32208,3,1340.15,7.47
,,,,,32208,6,1346.57,7.47
,,,,,32208,9,1356.76,7.47
,,,,,32208,12,1373.09,7.47
,,,,,32209,3,1166.66,5.19
,,,,,32209,6,1185.09,5.19
,,,,,32209,9,1200.42,5.19
,,,,,32209,12,1213.14,5.19
,,,,,32210,3,1412.54,5.79
,,,,,32210,6,1425.56,5.79
,,,,,32210,9,1438.84,5.79
,,,,,32210,12,1449.79,5.79
,,,,,32211,3,1384.29,16.99
,,,,,32211,6,1370.36,16.99
,,,,,32211,9,1397.83,16.99
,,,,,32211,12,1418.31,16.99
,,,,,32216,3,1556.47,8.37
,,,,,32216,6,1571.3,8.37
,,,,,32216,9,1592.17,8.37
,,,,,32216,12,1607.16,8.37
,,,,,32217,3,1350.16,8.34
,,,,,32217,6,1362.38,8.34
,,,,,32217,9,1360.01,8.34
,,,,,32217,12,1359.24,8.34
,,,,,32218,3,1758.9,9.95
,,,,,32218,6,1777.25,9.95
,,,,,32218,9,1799.78,9.95
,,,,,32218,12,1808.19,9.95
,,,,,32219,3,1866.98,19.94
,,,,,32219,6,1880.02,19.94
,,,,,32219,9,1901.26,19.94
,,,,,32219,12,1906.85,19.94
,,,,,32221,3,2013.17,13.86
,,,,,32221,6,2030.1,13.86
,,,,,32221,9,2057.6,13.86
,,,,,32221,12,2076.78,13.86
,,,,,32222,3,1861.03,10.42
,,,,,32222,6,1887.22,10.42
,,,,,32222,9,1904.54,10.42
,,,,,32222,12,1905.57,10.42
,,,,,32223,3,1656.38,15.2
,,,,,32223,6,1680.92,15.2
,,,,,32223,9,1675.95,15.2
,,,,,32223,12,1685.74,15.2
,,,,,32224,3,1665.15,5.24
,,,,,32224,6,1683.14,5.24
,,,,,32224,9,1707.37,5.24
,,,,,32224,12,1722.81,5.24
,,,,,32225,3,1694.95,11.94
,,,,,32225,6,1706.36,11.94
,,,,,32225,9,1729.77,11.94
,,,,,32225,12,1745.24,11.94
,,,,,32226,3,2250.66,15.5
,,,,,32226,6,2273.71,15.5
,,,,,32226,9,2289.5,15.5
,,,,,32226,12,2306.73,15.5
,,,,,32233,3,1794.27,12.53
,,,,,32233,6,1810.79,12.53
,,,,,32233,9,1823.29,12.53
,,,,,32233,12,1848.56,12.53
,,,,,32244,3,1610.53,7.62
,,,,,32244,6,1616.21,7.62
,,,,,32244,9,1622.58,7.62
,,,,,32244,12,1635.38,7.62
,,,,,32246,3,1813.39,7.9
,,,,,32246,6,1823.53,7.9
,,,,,32246,9,1840.57,7.9
,,,,,32246,12,1861.17,7.9
,,,,,32250,3,2313.98,14.72
,,,,,32250,6,2319.19,14.72
,,,,,32250,9,2335.4,14.72
,,,,,32250,12,2354.8,14.72
,,,,,32254,3,1318.59,9.27
,,,,,32254,6,1328.62,9.27
,,,,,32254,9,1342.38,9.27
,,,,,32254,12,1350.81,9.27
,,,,,32256,3,1590.36,4.02
,,,,,32256,6,1608.25,4.02
,,,,,32256,9,1625.81,4.02
,,,,,32256,12,1638.6,4.02
,,,,,32257,3,1574.64,8.38
,,,,,32257,6,1570.25,8.38
,,,,,32257,9,1571.65,8.38
,,,,,32257,12,1593.32,8.38
,,,,,32258,3,1829.87,9.66
,,,,,32258,6,1851.53,9.66
,,,,,32258,9,1876.32,9.66
,,,,,32258,12,1888.23,9.66
,,,,,32259,3,2149.05,7.99
,,,,,32259,6,2175.76,7.99
,,,,,32259,9,2213.5,7.99
,,,,,32259,12,2230.35,7.99
,,,,,32266,3,2236.6,23.23
,,,,,32266,6,2250.5,23.23
,,,,,32266,9,2263.92,23.23
,,,,,32266,12,2287.89,23.23
,,,,,32277,3,1482.68,11.39
,,,,,32277,6,1477.61,11.39
,,,,,32277,9,1500.06,11.39
,,,,,32277,12,1521.05,11.39
,,,,,32301,3,1312.38,10.32
,,,,,32301,6,1339.54,10.32
,,,,,32301,9,1356.95,10.32
,,,,,32301,12,1374.74,10.32
,,,,,32303,3,1394.52,3.94
,,,,,32303,6,1408.03,3.94
,,,,,32303,9,1424.38,3.94
,,,,,32303,12,1440.85,3.94
,,,,,32304,3,1349.66,6.89
,,,,,32304,6,1371.63,6.89
,,,,,32304,9,1388.86,6.89
,,,,,32304,12,1408.06,6.89
,,,,,32308,3,1501.13,11.29
,,,,,32308,6,1511.18,11.29
,,,,,32308,9,1512.15,11.29
,,,,,32308,12,1521.04,11.29
,,,,,32309,3,1699.03,22.21
,,,,,32309,6,1704.16,22.21
,,,,,32309,9,1707.36,22.21
,,,,,32309,12,1742.63,22.21
,,,,,32311,3,1716.3,12.12
,,,,,32311,6,1726.88,12.12
,,,,,32311,9,1753.37,12.12
,,,,,32311,12,1767.59,12.12
,,,,,32312,3,1938.7,16.89
,,,,,32312,6,1957.23,16.89
,,,,,32312,9,1936.63,16.89
,,,,,32312,12,1964.2,16.89
,,,,,32401,3,1625.58,15.45
,,,,,32401,6,1636.23,15.45
,,,,,32401,9,1641.86,15.45
,,,,,32401,12,1639.9,15.45
,,,,,32404,3,1900.97,10.79
,,,,,32404,6,1913,10.79
,,,,,32404,9,1934.38,10.79
,,,,,32404,12,1949.13,10.79
,,,,,32405,3,1803.23,12.14
,,,,,32405,6,1805.01,12.14
,,,,,32405,9,1814.42,12.14
,,,,,32405,12,1824.8,12.14
,,,,,32407,3,1784.27,7.43
,,,,,32407,6,1800.49,7.43
,,,,,32407,9,1810.02,7.43
,,,,,32407,12,1814.96,7.43
,,,,,32408,3,1944.64,22.77
,,,,,32408,6,1933.07,22.77
,,,,,32408,9,1948.58,22.77
,,,,,32408,12,1963.22,22.77
,,,,,32413,3,1722.45,21.64
,,,,,32413,6,1709.2,21.64
,,,,,32413,9,1711.96,21.64
,,,,,32413,12,1725.86,21.64
,,,,,32439,3,1879.18,17.3
,,,,,32439,6,1899.54,17.3
,,,,,32439,9,1899.68,17.3
,,,,,32439,12,1881.88,17.3
,,,,,32444,3,1990.97,10.9
,,,,,32444,6,2013.92,10.9
,,,,,32444,9,2019.06,10.9
,,,,,32444,12,2026.12,10.9
,,,,,32459,3,1949.08,19.95
,,,,,32459,6,1968.7,19.95
,,,,,32459,9,1999.54,19.95
,,,,,32459,12,2042.63,19.95
,,,,,32501,3,1609.34,25.1
,,,,,32501,6,1613.73,25.1
,,,,,32501,9,1639.46,25.1
,,,,,32501,12,1619.81,25.1
,,,,,32502,3,1992.55,36.06
,,,,,32502,6,1991.52,36.06
,,,,,32502,9,1937.81,36.06
,,,,,32502,12,1924.83,36.06
,,,,,32503,3,1585.87,18.86
,,,,,32503,6,1606.11,18.86
,,,,,32503,9,1603.52,18.86
,,,,,32503,12,1616.11,18.86
,,,,,32504,3,1399,19.41
,,,,,32504,6,1415.37,19.41
,,,,,32504,9,1425.42,19.41
,,,,,32504,12,1439.85,19.41
,,,,,32505,3,1302.77,14.91
,,,,,32505,6,1321.68,14.91
,,,,,32505,9,1317.44,14.91
,,,,,32505,12,1347.72,14.91
,,,,,32506,3,1619.16,8.28
,,,,,32506,6,1624.35,8.28
,,,,,32506,9,1625.42,8.28
,,,,,32506,12,1640.22,8.28
,,,,,32507,3,1880.49,9.54
,,,,,32507,6,1905.51,9.54
,,,,,32507,9,1930.1,9.54
,,,,,32507,12,1945.07,9.54
,,,,,32514,3,1488.07,8.75
,,,,,32514,6,1507.32,8.75
,,,,,32514,9,1525.57,8.75
,,,,,32514,12,1542.89,8.75
,,,,,32526,3,1826.93,13.06
,,,,,32526,6,1829.01,13.06
,,,,,32526,9,1836.76,13.06
,,,,,32526,12,1837.28,13.06
,,,,,32534,3,1626,11.67
,,,,,32534,6,1628.12,11.67
,,,,,32534,9,1619.69,11.67
,,,,,32534,12,1631.05,11.67
,,,,,32536,3,1752.74,13.64
,,,,,32536,6,1761.29,13.64
,,,,,32536,9,1761.48,13.64
,,,,,32536,12,1762.26,13.64
,,,,,32539,3,1890.46,8.03
,,,,,32539,6,1901.55,8.03
,,,,,32539,9,1899.84,8.03
,,,,,32539,12,1905.78,8.03
,,,,,32541,3,2186.63,17.76
,,,,,32541,6,2216.64,17.76
,,,,,32541,9,2228,17.76
,,,,,32541,12,2260.87,17.76
,,,,,32547,3,1814.78,9.31
,,,,,32547,6,1822.51,9.31
,,,,,32547,9,1835.15,9.31
,,,,,32547,12,1850.38,9.31
,,,,,32548,3,1799.45,12.91
,,,,,32548,6,1824.06,12.91
,,,,,32548,9,1833.33,12.91
,,,,,32548,12,1847.25,12.91
,,,,,32563,3,1959.44,11.38
,,,,,32563,6,1965.98,11.38
,,,,,32563,9,1968.83,11.38
,,,,,32563,12,1972.45,11.38
,,,,,32566,3,2206.3,5.72
,,,,,32566,6,2211.69,5.72
,,,,,32566,9,2217.41,5.72
,,,,,32566,12,2233.29,5.72
,,,,,32569,3,2058.31,25.42
,,,,,32569,6,2054.6,25.42
,,,,,32569,9,2046.46,25.42
,,,,,32569,12,2068.41,25.42
,,,,,32570,3,1672.31,13.39
,,,,,32570,6,1679.38,13.39
,,,,,32570,9,1682.36,13.39
,,,,,32570,12,1693.54,13.39
,,,,,32571,3,1788.02,9.1
,,,,,32571,6,1795.69,9.1
,,,,,32571,9,1796.9,9.1
,,,,,32571,12,1797.74,9.1
,,,,,32578,3,2132.35,27.75
,,,,,32578,6,2155.97,27.75
,,,,,32578,9,2198.07,27.75
,,,,,32578,12,2209.95,27.75
,,,,,32579,3,1928.07,16.03
,,,,,32579,6,1962.57,16.03
,,,,,32579,9,1971.87,16.03
,,,,,32579,12,1973.15,16.03
,,,,,32601,3,1532.34,9.88
,,,,,32601,6,1543.82,9.88
,,,,,32601,9,1560.55,9.88
,,,,,32601,12,1573.3,9.88
,,,,,32605,3,1795.72,10.51
,,,,,32605,6,1805.36,10.51
,,,,,32605,9,1810.17,10.51
,,,,,32605,12,1831.98,10.51
,,,,,32606,3,1637.73,7.25
,,,,,32606,6,1653.45,7.25
,,,,,32606,9,1665.86,7.25
,,,,,32606,12,1667.84,7.25
,,,,,32607,3,1551.8,5.75
,,,,,32607,6,1564.82,5.75
,,,,,32607,9,1586.19,5.75
,,,,,32607,12,1606.59,5.75
,,,,,32608,3,1517.92,9.68
,,,,,32608,6,1530.92,9.68
,,,,,32608,9,1552.14,9.68
,,,,,32608,12,1567.87,9.68
,,,,,32609,3,1516.45,12.58
,,,,,32609,6,1501.18,12.58
,,,,,32609,9,1525.22,12.58
,,,,,32609,12,1519.85,12.58
,,,,,32669,3,2051.04,11.9
,,,,,32669,6,2060.38,11.9
,,,,,32669,9,2066.3,11.9
,,,,,32669,12,2041.06,11.9
,,,,,32701,3,1592.12,6.23
,,,,,32701,6,1596.1,6.23
,,,,,32701,9,1609.25,6.23
,,,,,32701,12,1627.21,6.23
,,,,,32703,3,2096.33,9.04
,,,,,32703,6,2128.98,9.04
,,,,,32703,9,2157.15,9.04
,,,,,32703,12,2181.59,9.04
,,,,,32707,3,1966.87,11.02
,,,,,32707,6,1978.92,11.02
,,,,,32707,9,1996.95,11.02
,,,,,32707,12,2020.63,11.02
,,,,,32708,3,1988.37,14.04
,,,,,32708,6,1988.35,14.04
,,,,,32708,9,1998.67,14.04
,,,,,32708,12,2013.33,14.04
,,,,,32712,3,2395.03,13.47
,,,,,32712,6,2407.28,13.47
,,,,,32712,9,2428.22,13.47
,,,,,32712,12,2450.8,13.47
,,,,,32713,3,2207.11,21.35
,,,,,32713,6,2231.98,21.35
,,,,,32713,9,2274.91,21.35
,,,,,32713,12,2301.73,21.35
,,,,,32714,3,1641.62,9.51
,,,,,32714,6,1652.65,9.51
,,,,,32714,9,1676.37,9.51
,,,,,32714,12,1691.24,9.51
,,,,,32720,3,1752.46,16.91
,,,,,32720,6,1800.48,16.91
,,,,,32720,9,1801.6,16.91
,,,,,32720,12,1832.37,16.91
,,,,,32724,3,1854.13,10.76
,,,,,32724,6,1863.73,10.76
,,,,,32724,9,1881.71,10.76
,,,,,32724,12,1895.61,10.76
,,,,,32725,3,1927.65,13.94
,,,,,32725,6,1955.66,13.94
,,,,,32725,9,1990.77,13.94
,,,,,32725,12,2013.4,13.94
,,,,,32726,3,1784.85,10
,,,,,32726,6,1803.66,10
,,,,,32726,9,1809.1,10
,,,,,32726,12,1814.47,10
,,,,,32738,3,1912.3,11.74
,,,,,32738,6,1930.74,11.74
,,,,,32738,9,1953.16,11.74
,,,,,32738,12,1976.02,11.74
,,,,,32746,3,1977.38,10.96
,,,,,32746,6,1998.05,10.96
,,,,,32746,9,2015.2,10.96
,,,,,32746,12,2029.56,10.96
,,,,,32750,3,1903.04,6.77
,,,,,32750,6,1935.05,6.77
,,,,,32750,9,1960.83,6.77
,,,,,32750,12,1990.96,6.77
,,,,,32751,3,2114.59,10.13
,,,,,32751,6,2145.8,10.13
,,,,,32751,9,2172.8,10.13
,,,,,32751,12,2178.15,10.13
,,,,,32757,3,2135.99,25.2
,,,,,32757,6,2161.26,25.2
,,,,,32757,9,2202.54,25.2
,,,,,32757,12,2192.78,25.2
,,,,,32763,3,1712.13,10.08
,,,,,32763,6,1712.25,10.08
,,,,,32763,9,1706.76,10.08
,,,,,32763,12,1722.84,10.08
,,,,,32765,3,2117.26,9.76
,,,,,32765,6,2132.94,9.76
,,,,,32765,9,2167.98,9.76
,,,,,32765,12,2182.34,9.76
,,,,,32771,3,1806.07,9.9
,,,,,32771,6,1819.07,9.9
,,,,,32771,9,1824.83,9.9
,,,,,32771,12,1838.3,9.9
,,,,,32773,3,1822.37,14
,,,,,32773,6,1831.85,14
,,,,,32773,9,1832.43,14
,,,,,32773,12,1837.08,14
,,,,,32778,3,1860.05,16.17
,,,,,32778,6,1858.76,16.17
,,,,,32778,9,1882.64,16.17
,,,,,32778,12,1898.84,16.17
,,,,,32779,3,1987.82,22.84
,,,,,32779,6,2020.2,22.84
,,,,,32779,9,2027.66,22.84
,,,,,32779,12,2036.22,22.84
,,,,,32780,3,1659,10.29
,,,,,32780,6,1669.98,10.29
,,,,,32780,9,1684.78,10.29
,,,,,32780,12,1690.28,10.29
,,,,,32789,3,2215.3,14.93
,,,,,32789,6,2248.72,14.93
,,,,,32789,9,2265.31,14.93
,,,,,32789,12,2294.69,14.93
,,,,,32792,3,1778.03,6.98
,,,,,32792,6,1787.86,6.98
,,,,,32792,9,1799.62,6.98
,,,,,32792,12,1818.11,6.98
,,,,,32796,3,1763.87,19.27
,,,,,32796,6,1766.42,19.27
,,,,,32796,9,1800.54,19.27
,,,,,32796,12,1805.05,19.27
,,,,,32801,3,1891.39,11.38
,,,,,32801,6,1918.35,11.38
,,,,,32801,9,1914.3,11.38
,,,,,32801,12,1930.8,11.38
,,,,,32803,3,1998.37,4.62
,,,,,32803,6,2027.96,4.62
,,,,,32803,9,2048.44,4.62
,,,,,32803,12,2071.58,4.62
,,,,,32804,3,2037.91,19.16
,,,,,32804,6,2068.34,19.16
,,,,,32804,9,2085.82,19.16
,,,,,32804,12,2107.02,19.16
,,,,,32805,3,1487.04,20.98
,,,,,32805,6,1516.67,20.98
,,,,,32805,9,1512.42,20.98
,,,,,32805,12,1541.76,20.98
,,,,,32806,3,1801.59,15.39
,,,,,32806,6,1815.99,15.39
,,,,,32806,9,1847.59,15.39
,,,,,32806,12,1861.1,15.39
,,,,,32807,3,1700.68,14.49
,,,,,32807,6,1712.27,14.49
,,,,,32807,9,1716.05,14.49
,,,,,32807,12,1721.16,14.49
,,,,,32808,3,1869.56,14.63
,,,,,32808,6,1874.4,14.63
,,,,,32808,9,1900.42,14.63
,,,,,32808,12,1899.25,14.63
,,,,,32809,3,1763.46,14.15
,,,,,32809,6,1785.09,14.15
,,,,,32809,9,1782.17,14.15
,,,,,32809,12,1816.96,14.15
,,,,,32810,3,1827.99,11.73
,,,,,32810,6,1847.18,11.73
,,,,,32810,9,1870.5,11.73
,,,,,32810,12,1889.48,11.73
,,,,,32811,3,1632.87,13.28
,,,,,32811,6,1648.19,13.28
,,,,,32811,9,1644.83,13.28
,,,,,32811,12,1648.91,13.28
,,,,,32812,3,1751.29,12.81
,,,,,32812,6,1762.53,12.81
,,,,,32812,9,1770.24,12.81
,,,,,32812,12,1777.79,12.81
,,,,,32814,3,2322.6,23.32
,,,,,32814,6,2375.7,23.32
,,,,,32814,9,2387.55,23.32
,,,,,32814,12,2397.81,23.32
,,,,,32817,3,2217.87,14.73
,,,,,32817,6,2233.39,14.73
,,,,,32817,9,2251.93,14.73
,,,,,32817,12,2273.49,14.73
,,,,,32818,3,1885.14,13.25
,,,,,32818,6,1900.58,13.25
,,,,,32818,9,1906.15,13.25
,,,,,32818,12,1916.17,13.25
,,,,,32819,3,2193.37,15.27
,,,,,32819,6,2210.16,15.27
,,,,,32819,9,2233.81,15.27
,,,,,32819,12,2261.64,15.27
,,,,,32821,3,1937.84,11.7
,,,,,32821,6,1948.7,11.7
,,,,,32821,9,1946.47,11.7
,,,,,32821,12,1962.95,11.7
,,,,,32822,3,1770.85,7.33
,,,,,32822,6,1780.2,7.33
,,,,,32822,9,1803.9,7.33
,,,,,32822,12,1818.61,7.33
,,,,,32824,3,2341.33,12.7
,,,,,32824,6,2351.53,12.7
,,,,,32824,9,2370.94,12.7
,,,,,32824,12,2389.3,12.7
,,,,,32825,3,1941.23,10.53
,,,,,32825,6,1955.33,10.53
,,,,,32825,9,1986.9,10.53
,,,,,32825,12,2011.27,10.53
,,,,,32826,3,1966.68,15.15
,,,,,32826,6,1989.56,15.15
,,,,,32826,9,2024.95,15.15
,,,,,32826,12,2040.09,15.15
,,,,,32827,3,2692.57,19.65
,,,,,32827,6,2708.03,19.65
,,,,,32827,9,2724.55,19.65
,,,,,32827,12,2742.63,19.65
,,,,,32828,3,2269.35,12.39
,,,,,32828,6,2279.7,12.39
,,,,,32828,9,2297.35,12.39
,,,,,32828,12,2319.8,12.39
,,,,,32829,3,2121.31,18.21
,,,,,32829,6,2155.87,18.21
,,,,,32829,9,2196.67,18.21
,,,,,32829,12,2218.64,18.21
,,,,,32832,3,2244.66,5.33
,,,,,32832,6,2262.79,5.33
,,,,,32832,9,2280.61,5.33
,,,,,32832,12,2299.91,5.33
,,,,,32835,3,1831.83,9.4
,,,,,32835,6,1849.5,9.4
,,,,,32835,9,1870.26,9.4
,,,,,32835,12,1892.72,9.4
,,,,,32836,3,2268.51,14.82
,,,,,32836,6,2263.49,14.82
,,,,,32836,9,2271.42,14.82
,,,,,32836,12,2275.11,14.82
,,,,,32837,3,2031.85,7.58
,,,,,32837,6,2058.4,7.58
,,,,,32837,9,2087.71,7.58
,,,,,32837,12,2105.28,7.58
,,,,,32839,3,1605.5,7.19
,,,,,32839,6,1609.67,7.19
,,,,,32839,9,1617.77,7.19
,,,,,32839,12,1628.09,7.19
,,,,,32901,3,1754.55,11.66
,,,,,32901,6,1762.75,11.66
,,,,,32901,9,1775.23,11.66
,,,,,32901,12,1787.84,11.66
,,,,,32903,3,2310.57,31.39
,,,,,32903,6,2342.64,31.39
,,,,,32903,9,2355.22,31.39
,,,,,32903,12,2383.05,31.39
,,,,,32904,3,2096.35,13.26
,,,,,32904,6,2120.25,13.26
,,,,,32904,9,2147.88,13.26
,,,,,32904,12,2161.51,13.26
,,,,,32905,3,1674.32,8.2
,,,,,32905,6,1682.35,8.2
,,,,,32905,9,1692.81,8.2
,,,,,32905,12,1705.17,8.2
,,,,,32907,3,1993.49,8.65
,,,,,32907,6,2019.82,8.65
,,,,,32907,9,2053.23,8.65
,,,,,32907,12,2077.91,8.65
,,,,,32908,3,2062.14,14.18
,,,,,32908,6,2063.32,14.18
,,,,,32908,9,2048.49,14.18
,,,,,32908,12,2071.48,14.18
,,,,,32909,3,1991.49,6.76
,,,,,32909,6,2006.77,6.76
,,,,,32909,9,2027.35,6.76
,,,,,32909,12,2045.43,6.76
,,,,,32920,3,1850.59,21.26
,,,,,32920,6,1865.19,21.26
,,,,,32920,9,1857.32,21.26
,,,,,32920,12,1864.56,21.26
,,,,,32922,3,1345.67,12.81
,,,,,32922,6,1377.86,12.81
,,,,,32922,9,1396.24,12.81
,,,,,32922,12,1411.34,12.81
,,,,,32927,3,2134.24,16.96
,,,,,32927,6,2144.34,16.96
,,,,,32927,9,2158.6,16.96
,,,,,32927,12,2172.31,16.96
,,,,,32931,3,2728.81,21.68
,,,,,32931,6,2711.35,21.68
,,,,,32931,9,2729.9,21.68
,,,,,32931,12,2748.33,21.68
,,,,,32934,3,1974.21,28.79
,,,,,32934,6,1950.12,28.79
,,,,,32934,9,1929.77,28.79
,,,,,32934,12,1897.9,28.79
,,,,,32935,3,1697.19,7.95
,,,,,32935,6,1720.16,7.95
,,,,,32935,9,1740.3,7.95
,,,,,32935,12,1756.17,7.95
,,,,,32937,3,2548.58,22.69
,,,,,32937,6,2576.44,22.69
,,,,,32937,9,2595.34,22.69
,,,,,32937,12,2594.32,22.69
,,,,,32940,3,2141.88,8.43
,,,,,32940,6,2161.49,8.43
,,,,,32940,9,2179.91,8.43
,,,,,32940,12,2193.74,8.43
,,,,,32951,3,2802.96,5.2
,,,,,32951,6,2802.96,5.2
,,,,,32951,9,2802.96,5.2
,,,,,32951,12,2784.15,5.2
,,,,,32953,3,1969.11,24.29
,,,,,32953,6,1998.82,24.29
,,,,,32953,9,2015.09,24.29
,,,,,32953,12,1996.92,24.29
,,,,,32955,3,1932.79,14.43
,,,,,32955,6,1959.11,14.43
,,,,,32955,9,1976.66,14.43
,,,,,32955,12,1994.14,14.43
,,,,,32958,3,2193.47,21.55
,,,,,32958,6,2191.22,21.55
,,,,,32958,9,2271.3,21.55
,,,,,32958,12,2252.37,21.55
,,,,,32960,3,1880.78,24.39
,,,,,32960,6,1883.2,24.39
,,,,,32960,9,1894.09,24.39
,,,,,32960,12,1925.46,24.39
,,,,,32962,3,2150.93,19.49
,,,,,32962,6,2142.38,19.49
,,,,,32962,9,2146.25,19.49
,,,,,32962,12,2175.08,19.49
,,,,,32963,3,4927.04,112.86
,,,,,32963,6,4993.87,112.86
,,,,,32963,9,4991.07,112.86
,,,,,32963,12,5235.35,112.86
,,,,,32966,3,2173.78,0
,,,,,32966,6,2173.78,0
,,,,,32966,9,2173.78,0
,,,,,32966,12,2173.78,0
,,,,,32967,3,2328.77,30.34
,,,,,32967,6,2338.69,30.34
,,,,,32967,9,2352.69,30.34
,,,,,32967,12,2362.81,30.34
,,,,,33004,3,2298.57,20.78
,,,,,33004,6,2319.08,20.78
,,,,,33004,9,2319.95,20.78
,,,,,33004,12,2319.08,20.78
,,,,,33009,3,2457.29,13.14
,,,,,33009,6,2457.25,13.14
,,,,,33009,9,2463.11,13.14
,,,,,33009,12,2474.82,13.14
,,,,,33010,3,2400.08,46.14
,,,,,33010,6,2259.18,46.14
,,,,,33010,9,2361.91,46.14
,,,,,33010,12,2414.64,46.14
,,,,,33012,3,2293.91,13.06
,,,,,33012,6,2300.87,13.06
,,,,,33012,9,2336.27,13.06
,,,,,33012,12,2346.47,13.06
,,,,,33014,3,2425.09,8.54
,,,,,33014,6,2461,8.54
,,,,,33014,9,2487.06,8.54
,,,,,33014,12,2504.76,8.54
,,,,,33015,3,2338.35,10.55
,,,,,33015,6,2342.63,10.55
,,,,,33015,9,2346.23,10.55
,,,,,33015,12,2359.92,10.55
,,,,,33016,3,2522.49,17.61
,,,,,33016,6,2539.63,17.61
,,,,,33016,9,2546.76,17.61
,,,,,33016,12,2570.71,17.61
,,,,,33018,3,3090.67,14.58
,,,,,33018,6,3151.41,14.58
,,,,,33018,9,3178.88,14.58
,,,,,33018,12,3196.59,14.58
,,,,,33019,3,3034.52,32.69
,,,,,33019,6,3082.81,32.69
,,,,,33019,9,3062.1,32.69
,,,,,33019,12,3079.07,32.69
,,,,,33020,3,2080.8,7.78
,,,,,33020,6,2096.37,7.78
,,,,,33020,9,2106.32,7.78
,,,,,33020,12,2120.1,7.78
,,,,,33021,3,2350.64,11.43
,,,,,33021,6,2385.8,11.43
,,,,,33021,9,2405.52,11.43
,,,,,33021,12,2427.59,11.43
,,,,,33023,3,2514.23,15.34
,,,,,33023,6,2554.27,15.34
,,,,,33023,9,2587.67,15.34
,,,,,33023,12,2605.47,15.34
,,,,,33024,3,2617.34,18.09
,,,,,33024,6,2633.3,18.09
,,,,,33024,9,2660.6,18.09
,,,,,33024,12,2679.69,18.09
,,,,,33025,3,2483.75,8.8
,,,,,33025,6,2520.77,8.8
,,,,,33025,9,2549.75,8.8
,,,,,33025,12,2578.82,8.8
,,,,,33026,3,2862.92,14.5
,,,,,33026,6,2895.03,14.5
,,,,,33026,9,2918.91,14.5
,,,,,33026,12,2924.81,14.5
,,,,,33027,3,2901.6,14.31
,,,,,33027,6,2947.45,14.31
,,,,,33027,9,2973.88,14.31
,,,,,33027,12,3004.71,14.31
,,,,,33028,3,3229.31,23.69
,,,,,33028,6,3223.36,23.69
,,,,,33028,9,3230.15,23.69
,,,,,33028,12,3264.44,23.69
,,,,,33029,3,4100.56,28.03
,,,,,33029,6,4154.5,28.03
,,,,,33029,9,4193.93,28.03
,,,,,33029,12,4230.27,28.03
,,,,,33032,3,2911.64,46.39
,,,,,33032,6,2966.62,46.39
,,,,,33032,9,3016.98,46.39
,,,,,33032,12,3028.14,46.39
,,,,,33033,3,2596.35,17.63
,,,,,33033,6,2598.42,17.63
,,,,,33033,9,2656.51,17.63
,,,,,33033,12,2677.62,17.63
,,,,,33034,3,2762.01,34.35
,,,,,33034,6,2777.37,34.35
,,,,,33034,9,2832.32,34.35
,,,,,33034,12,2843.93,34.35
,,,,,33035,3,2347.35,14.09
,,,,,33035,6,2349.74,14.09
,,,,,33035,9,2360.8,14.09
,,,,,33035,12,2383.46,14.09
,,,,,33037,3,3369.1,36.47
,,,,,33037,6,3243.39,36.47
,,,,,33037,9,3324.28,36.47
,,,,,33037,12,3345.51,36.47
,,,,,33040,3,3456.04,65.78
,,,,,33040,6,3527.34,65.78
,,,,,33040,9,3561.35,65.78
,,,,,33040,12,3406.39,65.78
,,,,,33054,3,2141.51,39.31
,,,,,33054,6,2132.49,39.31
,,,,,33054,9,2118.16,39.31
,,,,,33054,12,2176.13,39.31
,,,,,33055,3,2777.25,64.29
,,,,,33055,6,2733.84,64.29
,,,,,33055,9,2709.63,64.29
,,,,,33055,12,2722.25,64.29
